SEQN,cycle,RIDAGEYR,sub_cluster_id
62343,2011-2012,28.0,1
62367,2011-2012,50.0,1
62373,2011-2012,46.0,1
62374,2011-2012,31.0,1
62375,2011-2012,24.0,1
62378,2011-2012,68.0,-1
62386,2011-2012,35.0,1
62391,2011-2012,40.0,1
62399,2011-2012,53.0,1
62402,2011-2012,48.0,1
62413,2011-2012,65.0,-1
62431,2011-2012,54.0,1
62434,2011-2012,61.0,1
62437,2011-2012,39.0,1
62440,2011-2012,22.0,1
62441,2011-2012,68.0,1
62450,2011-2012,57.0,1
62452,2011-2012,39.0,-1
62454,2011-2012,64.0,1
62457,2011-2012,69.0,1
62464,2011-2012,32.0,-1
62467,2011-2012,65.0,-1
62480,2011-2012,43.0,1
62491,2011-2012,61.0,1
62500,2011-2012,52.0,-1
62501,2011-2012,30.0,-1
62509,2011-2012,60.0,1
62512,2011-2012,39.0,-1
62514,2011-2012,44.0,1
62519,2011-2012,56.0,1
62521,2011-2012,59.0,1
62523,2011-2012,33.0,1
62529,2011-2012,59.0,-1
62530,2011-2012,51.0,1
62531,2011-2012,52.0,-1
62532,2011-2012,64.0,1
62536,2011-2012,46.0,1
62539,2011-2012,60.0,1
62546,2011-2012,64.0,-1
62548,2011-2012,57.0,-1
62549,2011-2012,53.0,1
62558,2011-2012,49.0,1
62560,2011-2012,56.0,1
62573,2011-2012,48.0,1
62596,2011-2012,52.0,1
62597,2011-2012,60.0,1
62611,2011-2012,45.0,-1
62616,2011-2012,37.0,1
62630,2011-2012,68.0,1
62632,2011-2012,29.0,1
62633,2011-2012,61.0,-1
62634,2011-2012,68.0,1
62642,2011-2012,30.0,-1
62644,2011-2012,61.0,1
62652,2011-2012,46.0,1
62658,2011-2012,68.0,1
62661,2011-2012,35.0,1
62665,2011-2012,67.0,1
62668,2011-2012,33.0,1
62669,2011-2012,33.0,-1
62671,2011-2012,69.0,1
62678,2011-2012,68.0,-1
62680,2011-2012,68.0,1
62682,2011-2012,62.0,1
62683,2011-2012,55.0,1
62685,2011-2012,36.0,-1
62689,2011-2012,44.0,-1
62695,2011-2012,41.0,1
62707,2011-2012,49.0,1
62708,2011-2012,52.0,-1
62716,2011-2012,42.0,1
62717,2011-2012,50.0,-1
62720,2011-2012,58.0,-1
62724,2011-2012,57.0,1
62734,2011-2012,52.0,-1
62735,2011-2012,39.0,-1
62744,2011-2012,37.0,1
62746,2011-2012,38.0,1
62747,2011-2012,52.0,1
62749,2011-2012,48.0,1
62750,2011-2012,45.0,1
62757,2011-2012,54.0,-1
62761,2011-2012,68.0,-1
62764,2011-2012,51.0,1
62768,2011-2012,38.0,1
62788,2011-2012,35.0,-1
62792,2011-2012,52.0,1
62798,2011-2012,50.0,1
62803,2011-2012,34.0,1
62804,2011-2012,69.0,-1
62807,2011-2012,67.0,-1
62808,2011-2012,44.0,1
62809,2011-2012,51.0,1
62812,2011-2012,50.0,1
62817,2011-2012,41.0,1
62818,2011-2012,52.0,1
62819,2011-2012,59.0,1
62821,2011-2012,56.0,1
62823,2011-2012,46.0,1
62824,2011-2012,40.0,1
62828,2011-2012,21.0,-1
62835,2011-2012,66.0,1
62838,2011-2012,44.0,1
62841,2011-2012,52.0,1
62845,2011-2012,27.0,1
62847,2011-2012,44.0,1
62851,2011-2012,27.0,1
62855,2011-2012,47.0,1
62859,2011-2012,53.0,1
62864,2011-2012,57.0,-1
62875,2011-2012,46.0,1
62880,2011-2012,64.0,-1
62881,2011-2012,57.0,1
62887,2011-2012,62.0,1
62900,2011-2012,68.0,1
62901,2011-2012,64.0,1
62902,2011-2012,48.0,1
62908,2011-2012,21.0,1
62922,2011-2012,31.0,1
62927,2011-2012,63.0,1
62928,2011-2012,43.0,1
62929,2011-2012,68.0,1
62934,2011-2012,60.0,-1
62937,2011-2012,63.0,1
62939,2011-2012,38.0,1
62940,2011-2012,62.0,1
62945,2011-2012,48.0,1
62951,2011-2012,23.0,1
62952,2011-2012,20.0,-1
62974,2011-2012,30.0,-1
62985,2011-2012,68.0,1
62997,2011-2012,60.0,1
63003,2011-2012,40.0,1
63008,2011-2012,38.0,1
63012,2011-2012,65.0,-1
63013,2011-2012,65.0,1
63015,2011-2012,65.0,-1
63021,2011-2012,46.0,1
63022,2011-2012,49.0,1
63033,2011-2012,45.0,1
63037,2011-2012,41.0,1
63044,2011-2012,35.0,1
63045,2011-2012,53.0,1
63050,2011-2012,24.0,-1
63051,2011-2012,30.0,1
63056,2011-2012,21.0,1
63064,2011-2012,61.0,1
63076,2011-2012,53.0,1
63081,2011-2012,62.0,-1
63082,2011-2012,59.0,1
63089,2011-2012,43.0,1
63103,2011-2012,46.0,1
63106,2011-2012,50.0,1
63107,2011-2012,66.0,1
63108,2011-2012,21.0,1
63109,2011-2012,41.0,1
63112,2011-2012,66.0,1
63116,2011-2012,34.0,1
63128,2011-2012,34.0,1
63134,2011-2012,66.0,-1
63137,2011-2012,49.0,-1
63141,2011-2012,34.0,1
63142,2011-2012,54.0,1
63145,2011-2012,50.0,1
63147,2011-2012,41.0,1
63148,2011-2012,40.0,1
63151,2011-2012,44.0,1
63152,2011-2012,62.0,-1
63154,2011-2012,36.0,1
63159,2011-2012,48.0,1
63160,2011-2012,61.0,-1
63162,2011-2012,58.0,1
63163,2011-2012,48.0,1
63164,2011-2012,54.0,1
63167,2011-2012,37.0,1
63170,2011-2012,53.0,1
63177,2011-2012,60.0,1
63180,2011-2012,50.0,-1
63181,2011-2012,67.0,1
63190,2011-2012,53.0,1
63194,2011-2012,56.0,1
63195,2011-2012,59.0,1
63197,2011-2012,27.0,1
63200,2011-2012,59.0,1
63204,2011-2012,44.0,1
63205,2011-2012,67.0,-1
63211,2011-2012,46.0,1
63212,2011-2012,62.0,1
63213,2011-2012,43.0,1
63214,2011-2012,37.0,1
63215,2011-2012,62.0,-1
63216,2011-2012,54.0,1
63218,2011-2012,35.0,1
63221,2011-2012,67.0,1
63222,2011-2012,51.0,1
63223,2011-2012,59.0,1
63224,2011-2012,31.0,-1
63225,2011-2012,63.0,-1
63235,2011-2012,63.0,-1
63242,2011-2012,59.0,1
63249,2011-2012,67.0,1
63260,2011-2012,42.0,1
63263,2011-2012,53.0,1
63265,2011-2012,28.0,1
63273,2011-2012,66.0,1
63276,2011-2012,67.0,-1
63283,2011-2012,36.0,-1
63288,2011-2012,58.0,-1
63291,2011-2012,47.0,1
63293,2011-2012,61.0,1
63296,2011-2012,55.0,1
63297,2011-2012,50.0,-1
63301,2011-2012,63.0,1
63302,2011-2012,28.0,-1
63304,2011-2012,32.0,1
63305,2011-2012,37.0,1
63306,2011-2012,37.0,1
63310,2011-2012,53.0,1
63311,2011-2012,62.0,-1
63313,2011-2012,56.0,1
63323,2011-2012,48.0,1
63328,2011-2012,61.0,1
63330,2011-2012,51.0,-1
63333,2011-2012,66.0,-1
63343,2011-2012,45.0,1
63345,2011-2012,68.0,1
63352,2011-2012,64.0,-1
63361,2011-2012,67.0,1
63363,2011-2012,65.0,1
63365,2011-2012,50.0,1
63374,2011-2012,57.0,1
63377,2011-2012,39.0,1
63380,2011-2012,47.0,1
63382,2011-2012,39.0,-1
63383,2011-2012,51.0,-1
63387,2011-2012,20.0,1
63388,2011-2012,44.0,1
63397,2011-2012,51.0,-1
63409,2011-2012,69.0,1
63410,2011-2012,22.0,1
63413,2011-2012,61.0,1
63414,2011-2012,27.0,-1
63420,2011-2012,62.0,-1
63422,2011-2012,64.0,-1
63425,2011-2012,51.0,1
63426,2011-2012,58.0,-1
63437,2011-2012,23.0,1
63438,2011-2012,64.0,-1
63439,2011-2012,51.0,-1
63442,2011-2012,51.0,1
63453,2011-2012,48.0,-1
63457,2011-2012,28.0,1
63463,2011-2012,61.0,-1
63465,2011-2012,55.0,-1
63466,2011-2012,49.0,1
63468,2011-2012,55.0,-1
63471,2011-2012,65.0,-1
63478,2011-2012,62.0,-1
63484,2011-2012,69.0,1
63500,2011-2012,53.0,1
63504,2011-2012,54.0,-1
63507,2011-2012,61.0,1
63512,2011-2012,64.0,-1
63515,2011-2012,54.0,1
63516,2011-2012,54.0,1
63519,2011-2012,54.0,1
63532,2011-2012,54.0,1
63538,2011-2012,62.0,1
63544,2011-2012,63.0,1
63551,2011-2012,54.0,1
63556,2011-2012,64.0,1
63560,2011-2012,40.0,-1
63576,2011-2012,46.0,1
63579,2011-2012,63.0,-1
63582,2011-2012,57.0,1
63602,2011-2012,34.0,1
63609,2011-2012,66.0,1
63614,2011-2012,58.0,1
63615,2011-2012,26.0,1
63620,2011-2012,61.0,1
63621,2011-2012,61.0,1
63626,2011-2012,39.0,1
63657,2011-2012,30.0,1
63664,2011-2012,58.0,1
63665,2011-2012,56.0,1
63673,2011-2012,43.0,-1
63680,2011-2012,54.0,1
63683,2011-2012,53.0,-1
63684,2011-2012,54.0,1
63685,2011-2012,60.0,1
63686,2011-2012,60.0,1
63687,2011-2012,69.0,1
63689,2011-2012,66.0,1
63691,2011-2012,21.0,1
63697,2011-2012,41.0,1
63700,2011-2012,40.0,1
63707,2011-2012,63.0,1
63713,2011-2012,52.0,1
63714,2011-2012,48.0,1
63719,2011-2012,21.0,1
63723,2011-2012,62.0,1
63724,2011-2012,33.0,-1
63729,2011-2012,50.0,1
63732,2011-2012,60.0,1
63733,2011-2012,58.0,1
63734,2011-2012,43.0,-1
63736,2011-2012,36.0,1
63744,2011-2012,50.0,-1
63746,2011-2012,49.0,1
63758,2011-2012,28.0,-1
63759,2011-2012,56.0,-1
63766,2011-2012,54.0,-1
63767,2011-2012,66.0,-1
63769,2011-2012,44.0,1
63771,2011-2012,43.0,1
63772,2011-2012,65.0,-1
63773,2011-2012,56.0,-1
63781,2011-2012,63.0,1
63793,2011-2012,27.0,1
63795,2011-2012,59.0,-1
63801,2011-2012,64.0,-1
63804,2011-2012,61.0,1
63807,2011-2012,61.0,-1
63812,2011-2012,47.0,1
63813,2011-2012,67.0,1
63817,2011-2012,47.0,-1
63818,2011-2012,40.0,1
63827,2011-2012,52.0,-1
63828,2011-2012,64.0,-1
63834,2011-2012,52.0,1
63841,2011-2012,27.0,1
63845,2011-2012,43.0,1
63847,2011-2012,58.0,-1
63850,2011-2012,49.0,-1
63852,2011-2012,50.0,-1
63859,2011-2012,55.0,-1
63861,2011-2012,63.0,-1
63868,2011-2012,69.0,1
63875,2011-2012,64.0,1
63882,2011-2012,43.0,1
63887,2011-2012,64.0,1
63888,2011-2012,25.0,1
63889,2011-2012,48.0,1
63890,2011-2012,60.0,1
63891,2011-2012,55.0,1
63898,2011-2012,51.0,-1
63902,2011-2012,68.0,-1
63904,2011-2012,42.0,1
63907,2011-2012,60.0,1
63909,2011-2012,62.0,1
63911,2011-2012,67.0,1
63912,2011-2012,28.0,1
63915,2011-2012,40.0,1
63916,2011-2012,34.0,1
63924,2011-2012,29.0,1
63927,2011-2012,37.0,1
63928,2011-2012,42.0,1
63939,2011-2012,66.0,-1
63941,2011-2012,53.0,-1
63943,2011-2012,29.0,1
63944,2011-2012,20.0,1
63945,2011-2012,29.0,1
63954,2011-2012,41.0,1
63955,2011-2012,65.0,1
63958,2011-2012,60.0,1
63959,2011-2012,41.0,1
63964,2011-2012,62.0,-1
63966,2011-2012,34.0,1
63982,2011-2012,69.0,1
63984,2011-2012,24.0,-1
63989,2011-2012,53.0,1
63992,2011-2012,44.0,1
63998,2011-2012,48.0,1
64003,2011-2012,47.0,1
64021,2011-2012,62.0,-1
64024,2011-2012,62.0,1
64029,2011-2012,22.0,-1
64032,2011-2012,46.0,1
64033,2011-2012,64.0,1
64034,2011-2012,62.0,1
64036,2011-2012,69.0,-1
64042,2011-2012,39.0,-1
64048,2011-2012,54.0,1
64050,2011-2012,41.0,1
64052,2011-2012,60.0,-1
64055,2011-2012,59.0,1
64058,2011-2012,50.0,1
64059,2011-2012,68.0,1
64063,2011-2012,62.0,1
64069,2011-2012,39.0,1
64071,2011-2012,67.0,-1
64075,2011-2012,22.0,-1
64077,2011-2012,45.0,1
64079,2011-2012,25.0,1
64082,2011-2012,64.0,-1
64086,2011-2012,45.0,1
64089,2011-2012,54.0,1
64098,2011-2012,54.0,-1
64122,2011-2012,67.0,1
64127,2011-2012,69.0,1
64128,2011-2012,59.0,-1
64133,2011-2012,36.0,1
64146,2011-2012,47.0,1
64154,2011-2012,59.0,1
64157,2011-2012,68.0,1
64161,2011-2012,51.0,-1
64163,2011-2012,48.0,1
64164,2011-2012,47.0,1
64173,2011-2012,38.0,1
64181,2011-2012,56.0,1
64182,2011-2012,67.0,-1
64184,2011-2012,67.0,-1
64186,2011-2012,63.0,0
64193,2011-2012,37.0,1
64194,2011-2012,63.0,1
64206,2011-2012,69.0,1
64228,2011-2012,44.0,1
64231,2011-2012,68.0,-1
64234,2011-2012,29.0,1
64245,2011-2012,51.0,-1
64247,2011-2012,42.0,1
64252,2011-2012,61.0,-1
64256,2011-2012,67.0,1
64266,2011-2012,31.0,1
64270,2011-2012,47.0,1
64276,2011-2012,50.0,1
64277,2011-2012,48.0,1
64281,2011-2012,44.0,1
64286,2011-2012,56.0,1
64288,2011-2012,41.0,1
64290,2011-2012,65.0,1
64291,2011-2012,50.0,1
64292,2011-2012,45.0,-1
64298,2011-2012,68.0,1
64299,2011-2012,65.0,-1
64302,2011-2012,45.0,1
64305,2011-2012,41.0,1
64307,2011-2012,24.0,1
64313,2011-2012,65.0,1
64333,2011-2012,46.0,-1
64343,2011-2012,63.0,1
64360,2011-2012,54.0,-1
64362,2011-2012,68.0,1
64374,2011-2012,52.0,1
64376,2011-2012,58.0,-1
64377,2011-2012,54.0,1
64378,2011-2012,27.0,1
64379,2011-2012,20.0,1
64381,2011-2012,61.0,1
64383,2011-2012,26.0,1
64388,2011-2012,69.0,-1
64402,2011-2012,48.0,1
64403,2011-2012,40.0,1
64404,2011-2012,33.0,1
64412,2011-2012,54.0,1
64415,2011-2012,55.0,1
64420,2011-2012,54.0,-1
64427,2011-2012,37.0,-1
64430,2011-2012,65.0,-1
64439,2011-2012,53.0,1
64451,2011-2012,32.0,-1
64459,2011-2012,55.0,1
64461,2011-2012,34.0,1
64466,2011-2012,23.0,-1
64469,2011-2012,47.0,1
64472,2011-2012,50.0,1
64474,2011-2012,40.0,-1
64489,2011-2012,65.0,1
64498,2011-2012,47.0,-1
64499,2011-2012,63.0,1
64501,2011-2012,66.0,1
64504,2011-2012,57.0,1
64509,2011-2012,24.0,1
64514,2011-2012,31.0,1
64526,2011-2012,49.0,-1
64530,2011-2012,53.0,-1
64548,2011-2012,59.0,1
64549,2011-2012,44.0,1
64550,2011-2012,62.0,1
64553,2011-2012,65.0,-1
64558,2011-2012,62.0,1
64562,2011-2012,20.0,-1
64564,2011-2012,54.0,1
64567,2011-2012,37.0,1
64582,2011-2012,59.0,1
64598,2011-2012,60.0,1
64602,2011-2012,59.0,1
64604,2011-2012,50.0,1
64606,2011-2012,59.0,1
64607,2011-2012,42.0,1
64608,2011-2012,22.0,1
64609,2011-2012,64.0,1
64610,2011-2012,54.0,1
64611,2011-2012,50.0,-1
64621,2011-2012,38.0,1
64625,2011-2012,69.0,1
64643,2011-2012,52.0,1
64651,2011-2012,58.0,-1
64654,2011-2012,44.0,1
64667,2011-2012,58.0,1
64669,2011-2012,60.0,1
64675,2011-2012,46.0,1
64676,2011-2012,56.0,-1
64677,2011-2012,56.0,1
64679,2011-2012,38.0,1
64689,2011-2012,42.0,-1
64701,2011-2012,57.0,-1
64709,2011-2012,60.0,1
64719,2011-2012,39.0,1
64721,2011-2012,56.0,-1
64727,2011-2012,50.0,1
64741,2011-2012,44.0,1
64742,2011-2012,56.0,1
64745,2011-2012,51.0,1
64752,2011-2012,62.0,-1
64754,2011-2012,36.0,1
64761,2011-2012,25.0,1
64763,2011-2012,27.0,1
64765,2011-2012,32.0,-1
64768,2011-2012,27.0,-1
64769,2011-2012,51.0,1
64771,2011-2012,64.0,-1
64782,2011-2012,50.0,1
64789,2011-2012,67.0,1
64799,2011-2012,28.0,-1
64800,2011-2012,52.0,1
64801,2011-2012,50.0,1
64802,2011-2012,42.0,-1
64805,2011-2012,38.0,1
64813,2011-2012,55.0,1
64821,2011-2012,62.0,-1
64822,2011-2012,53.0,-1
64824,2011-2012,62.0,1
64825,2011-2012,52.0,1
64831,2011-2012,24.0,1
64843,2011-2012,50.0,1
64848,2011-2012,69.0,1
64854,2011-2012,69.0,1
64857,2011-2012,54.0,1
64858,2011-2012,65.0,-1
64859,2011-2012,46.0,1
64860,2011-2012,50.0,1
64862,2011-2012,34.0,1
64876,2011-2012,47.0,-1
64880,2011-2012,60.0,-1
64882,2011-2012,65.0,1
64886,2011-2012,59.0,1
64889,2011-2012,51.0,1
64892,2011-2012,21.0,-1
64893,2011-2012,23.0,1
64895,2011-2012,67.0,-1
64897,2011-2012,42.0,1
64898,2011-2012,45.0,1
64908,2011-2012,60.0,-1
64923,2011-2012,64.0,1
64931,2011-2012,59.0,1
64933,2011-2012,41.0,-1
64942,2011-2012,69.0,1
64946,2011-2012,60.0,1
64948,2011-2012,61.0,1
64949,2011-2012,26.0,1
64956,2011-2012,35.0,-1
64961,2011-2012,56.0,1
64963,2011-2012,55.0,1
64968,2011-2012,50.0,1
64971,2011-2012,60.0,-1
64974,2011-2012,42.0,1
64975,2011-2012,48.0,1
64976,2011-2012,69.0,1
64977,2011-2012,63.0,-1
64978,2011-2012,56.0,1
64995,2011-2012,68.0,-1
64998,2011-2012,54.0,1
65002,2011-2012,68.0,-1
65009,2011-2012,51.0,1
65012,2011-2012,68.0,1
65014,2011-2012,59.0,1
65025,2011-2012,38.0,1
65027,2011-2012,23.0,-1
65040,2011-2012,58.0,-1
65047,2011-2012,42.0,1
65048,2011-2012,61.0,1
65049,2011-2012,24.0,-1
65061,2011-2012,38.0,1
65065,2011-2012,34.0,1
65066,2011-2012,45.0,1
65076,2011-2012,50.0,1
65079,2011-2012,35.0,1
65085,2011-2012,51.0,1
65091,2011-2012,33.0,1
65093,2011-2012,22.0,1
65098,2011-2012,68.0,-1
65105,2011-2012,24.0,1
65112,2011-2012,60.0,1
65113,2011-2012,43.0,1
65114,2011-2012,38.0,1
65119,2011-2012,31.0,1
65125,2011-2012,40.0,1
65126,2011-2012,63.0,1
65135,2011-2012,55.0,1
65139,2011-2012,61.0,1
65143,2011-2012,62.0,1
65144,2011-2012,48.0,-1
65145,2011-2012,57.0,1
65156,2011-2012,44.0,-1
65172,2011-2012,34.0,-1
65173,2011-2012,41.0,1
65177,2011-2012,22.0,1
65182,2011-2012,45.0,1
65183,2011-2012,62.0,1
65188,2011-2012,59.0,-1
65189,2011-2012,63.0,-1
65190,2011-2012,62.0,1
65191,2011-2012,30.0,-1
65192,2011-2012,52.0,1
65195,2011-2012,43.0,-1
65198,2011-2012,32.0,1
65199,2011-2012,51.0,1
65202,2011-2012,45.0,-1
65205,2011-2012,56.0,1
65213,2011-2012,64.0,1
65214,2011-2012,38.0,1
65217,2011-2012,22.0,1
65239,2011-2012,60.0,1
65248,2011-2012,67.0,1
65250,2011-2012,41.0,1
65255,2011-2012,52.0,1
65256,2011-2012,36.0,1
65260,2011-2012,58.0,-1
65261,2011-2012,41.0,1
65264,2011-2012,40.0,1
65266,2011-2012,55.0,-1
65285,2011-2012,44.0,-1
65293,2011-2012,64.0,-1
65301,2011-2012,62.0,1
65308,2011-2012,54.0,1
65310,2011-2012,40.0,1
65316,2011-2012,54.0,-1
65320,2011-2012,39.0,1
65327,2011-2012,38.0,1
65329,2011-2012,21.0,1
65334,2011-2012,60.0,1
65335,2011-2012,55.0,-1
65337,2011-2012,63.0,1
65339,2011-2012,60.0,1
65341,2011-2012,42.0,1
65344,2011-2012,60.0,-1
65346,2011-2012,49.0,1
65348,2011-2012,45.0,1
65351,2011-2012,36.0,-1
65355,2011-2012,37.0,1
65366,2011-2012,60.0,1
65373,2011-2012,45.0,1
65391,2011-2012,51.0,-1
65392,2011-2012,40.0,1
65396,2011-2012,54.0,1
65399,2011-2012,59.0,1
65401,2011-2012,55.0,1
65403,2011-2012,52.0,1
65407,2011-2012,46.0,1
65423,2011-2012,50.0,-1
65430,2011-2012,34.0,1
65436,2011-2012,28.0,1
65440,2011-2012,61.0,1
65446,2011-2012,65.0,1
65447,2011-2012,44.0,1
65450,2011-2012,49.0,1
65451,2011-2012,33.0,1
65460,2011-2012,64.0,1
65461,2011-2012,50.0,1
65469,2011-2012,58.0,-1
65473,2011-2012,60.0,1
65474,2011-2012,63.0,1
65475,2011-2012,44.0,1
65478,2011-2012,61.0,1
65481,2011-2012,62.0,1
65485,2011-2012,42.0,1
65486,2011-2012,66.0,-1
65488,2011-2012,38.0,1
65492,2011-2012,65.0,1
65497,2011-2012,42.0,-1
65498,2011-2012,39.0,1
65503,2011-2012,44.0,1
65506,2011-2012,50.0,1
65508,2011-2012,31.0,1
65510,2011-2012,65.0,1
65517,2011-2012,25.0,1
65520,2011-2012,36.0,1
65524,2011-2012,63.0,-1
65525,2011-2012,69.0,1
65530,2011-2012,40.0,-1
65536,2011-2012,61.0,-1
65543,2011-2012,23.0,1
65545,2011-2012,28.0,1
65548,2011-2012,47.0,1
65554,2011-2012,47.0,-1
65562,2011-2012,62.0,1
65573,2011-2012,44.0,1
65585,2011-2012,49.0,1
65594,2011-2012,60.0,1
65596,2011-2012,60.0,1
65599,2011-2012,56.0,1
65603,2011-2012,63.0,1
65605,2011-2012,68.0,1
65613,2011-2012,53.0,1
65621,2011-2012,63.0,-1
65631,2011-2012,24.0,1
65632,2011-2012,42.0,1
65635,2011-2012,29.0,-1
65642,2011-2012,41.0,-1
65643,2011-2012,38.0,1
65648,2011-2012,61.0,1
65661,2011-2012,38.0,1
65669,2011-2012,47.0,1
65675,2011-2012,66.0,1
65676,2011-2012,35.0,1
65678,2011-2012,33.0,1
65682,2011-2012,57.0,1
65687,2011-2012,55.0,1
65699,2011-2012,50.0,-1
65716,2011-2012,54.0,1
65726,2011-2012,23.0,1
65730,2011-2012,52.0,1
65735,2011-2012,69.0,1
65737,2011-2012,53.0,1
65740,2011-2012,68.0,1
65751,2011-2012,54.0,-1
65752,2011-2012,21.0,-1
65757,2011-2012,45.0,1
65760,2011-2012,41.0,1
65763,2011-2012,68.0,1
65765,2011-2012,20.0,1
65770,2011-2012,40.0,1
65771,2011-2012,55.0,-1
65775,2011-2012,49.0,-1
65782,2011-2012,53.0,1
65784,2011-2012,57.0,1
65791,2011-2012,24.0,1
65796,2011-2012,56.0,1
65798,2011-2012,26.0,1
65799,2011-2012,21.0,1
65800,2011-2012,61.0,-1
65807,2011-2012,49.0,-1
65808,2011-2012,65.0,-1
65822,2011-2012,63.0,-1
65827,2011-2012,42.0,1
65837,2011-2012,66.0,-1
65841,2011-2012,63.0,1
65846,2011-2012,61.0,1
65850,2011-2012,58.0,1
65854,2011-2012,56.0,1
65856,2011-2012,63.0,1
65857,2011-2012,64.0,1
65862,2011-2012,54.0,1
65867,2011-2012,60.0,1
65869,2011-2012,66.0,1
65876,2011-2012,36.0,1
65885,2011-2012,69.0,1
65898,2011-2012,66.0,-1
65901,2011-2012,22.0,1
65905,2011-2012,54.0,-1
65910,2011-2012,36.0,1
65915,2011-2012,37.0,1
65920,2011-2012,36.0,1
65923,2011-2012,62.0,1
65927,2011-2012,65.0,-1
65929,2011-2012,64.0,-1
65937,2011-2012,61.0,1
65946,2011-2012,34.0,1
65954,2011-2012,66.0,1
65956,2011-2012,37.0,-1
65962,2011-2012,56.0,1
65974,2011-2012,63.0,1
65978,2011-2012,57.0,-1
65986,2011-2012,45.0,1
65990,2011-2012,53.0,-1
65992,2011-2012,61.0,1
65993,2011-2012,65.0,1
65994,2011-2012,62.0,1
65998,2011-2012,67.0,1
65999,2011-2012,69.0,1
66000,2011-2012,54.0,1
66015,2011-2012,64.0,1
66026,2011-2012,65.0,-1
66027,2011-2012,40.0,1
66029,2011-2012,25.0,1
66033,2011-2012,37.0,1
66034,2011-2012,29.0,-1
66040,2011-2012,24.0,-1
66041,2011-2012,58.0,1
66043,2011-2012,64.0,1
66045,2011-2012,55.0,1
66051,2011-2012,40.0,-1
66052,2011-2012,43.0,1
66053,2011-2012,65.0,1
66054,2011-2012,33.0,1
66056,2011-2012,57.0,1
66059,2011-2012,60.0,1
66070,2011-2012,62.0,1
66071,2011-2012,65.0,1
66075,2011-2012,69.0,1
66079,2011-2012,54.0,1
66083,2011-2012,21.0,1
66091,2011-2012,41.0,1
66092,2011-2012,68.0,1
66104,2011-2012,50.0,1
66108,2011-2012,53.0,-1
66110,2011-2012,63.0,-1
66111,2011-2012,26.0,1
66114,2011-2012,39.0,-1
66115,2011-2012,59.0,1
66121,2011-2012,47.0,-1
66123,2011-2012,29.0,-1
66125,2011-2012,46.0,1
66126,2011-2012,67.0,1
66127,2011-2012,61.0,1
66129,2011-2012,60.0,1
66131,2011-2012,36.0,-1
66132,2011-2012,26.0,1
66136,2011-2012,27.0,1
66137,2011-2012,20.0,1
66138,2011-2012,36.0,1
66139,2011-2012,47.0,1
66140,2011-2012,63.0,1
66142,2011-2012,21.0,1
66152,2011-2012,58.0,1
66165,2011-2012,24.0,1
66169,2011-2012,63.0,-1
66178,2011-2012,62.0,-1
66189,2011-2012,47.0,1
66194,2011-2012,63.0,1
66201,2011-2012,45.0,1
66206,2011-2012,62.0,1
66208,2011-2012,53.0,-1
66210,2011-2012,63.0,1
66215,2011-2012,47.0,-1
66217,2011-2012,51.0,-1
66218,2011-2012,43.0,1
66219,2011-2012,46.0,1
66221,2011-2012,59.0,1
66230,2011-2012,64.0,1
66237,2011-2012,52.0,-1
66240,2011-2012,47.0,1
66241,2011-2012,50.0,1
66246,2011-2012,40.0,1
66253,2011-2012,38.0,1
66254,2011-2012,64.0,1
66256,2011-2012,49.0,1
66261,2011-2012,52.0,1
66263,2011-2012,65.0,-1
66268,2011-2012,58.0,-1
66275,2011-2012,20.0,1
66278,2011-2012,36.0,1
66279,2011-2012,62.0,1
66281,2011-2012,51.0,1
66287,2011-2012,47.0,1
66290,2011-2012,63.0,1
66291,2011-2012,33.0,1
66296,2011-2012,43.0,-1
66298,2011-2012,61.0,1
66306,2011-2012,56.0,1
66307,2011-2012,44.0,1
66311,2011-2012,39.0,1
66323,2011-2012,49.0,1
66327,2011-2012,60.0,-1
66355,2011-2012,62.0,1
66358,2011-2012,64.0,1
66362,2011-2012,55.0,-1
66366,2011-2012,26.0,-1
66378,2011-2012,59.0,1
66381,2011-2012,66.0,-1
66389,2011-2012,55.0,-1
66395,2011-2012,41.0,1
66396,2011-2012,46.0,1
66397,2011-2012,55.0,1
66399,2011-2012,61.0,1
66402,2011-2012,60.0,1
66405,2011-2012,58.0,1
66409,2011-2012,36.0,-1
66410,2011-2012,43.0,-1
66416,2011-2012,63.0,-1
66422,2011-2012,33.0,1
66427,2011-2012,63.0,1
66429,2011-2012,69.0,1
66442,2011-2012,48.0,1
66443,2011-2012,38.0,1
66447,2011-2012,27.0,-1
66448,2011-2012,44.0,1
66451,2011-2012,52.0,1
66474,2011-2012,43.0,1
66475,2011-2012,61.0,-1
66494,2011-2012,47.0,1
66497,2011-2012,25.0,1
66499,2011-2012,21.0,-1
66511,2011-2012,52.0,1
66513,2011-2012,69.0,-1
66522,2011-2012,46.0,1
66523,2011-2012,66.0,1
66524,2011-2012,51.0,-1
66525,2011-2012,47.0,1
66532,2011-2012,48.0,1
66536,2011-2012,52.0,1
66538,2011-2012,69.0,-1
66542,2011-2012,63.0,1
66544,2011-2012,37.0,1
66547,2011-2012,65.0,1
66551,2011-2012,22.0,1
66554,2011-2012,60.0,1
66556,2011-2012,60.0,1
66562,2011-2012,26.0,1
66564,2011-2012,47.0,1
66565,2011-2012,66.0,1
66568,2011-2012,52.0,1
66582,2011-2012,55.0,1
66583,2011-2012,64.0,-1
